date,sales,has_event,snap_CA,snap_TX,snap_WI,dayofweek,month,week,sin_dow,cos_dow,lag_1,lag_7,lag_28,rolling_mean_7,rolling_std_7
2011-10-31,22695,1,0,0,0,0,10,44,0.0,1.0,31853.0,24516.0,30455.0,26289.85714285714,4572.518686988282
2011-11-01,26039,0,1,1,0,1,11,44,0.7818314824680297,0.6234898018587336,22695.0,22437.0,26114.0,26029.714285714286,4739.0271756372595
2011-11-02,24808,0,1,0,1,2,11,44,0.9749279121818236,-0.22252093395631434,26039.0,22142.0,25913.0,26544.285714285714,4471.936109944827
2011-11-03,27902,0,1,1,1,3,11,44,0.43388373911755823,-0.900968867902419,24808.0,22982.0,26066.0,26925.14285714286,4135.385489027239
2011-11-04,28596,0,1,0,0,4,11,44,-0.433883739117558,-0.9009688679024191,27902.0,26880.0,29985.0,27628.0,3754.0266381580104
2011-11-05,36887,0,1,1,1,5,11,44,-0.9749279121818235,-0.2225209339563146,28596.0,33219.0,35930.0,27873.14285714286,3753.0687634064325
2011-11-06,37887,0,1,1,1,6,11,44,-0.7818314824680299,0.6234898018587334,36887.0,31853.0,35940.0,28397.14285714286,4748.026798175262
2011-11-07,27278,1,1,1,0,0,11,45,0.0,1.0,37887.0,22695.0,29401.0,29259.14285714286,5890.326573531992
2011-11-08,25188,0,1,0,1,1,11,45,0.7818314824680297,0.6234898018587336,27278.0,26039.0,27427.0,29913.85714285714,5260.1027058595055
2011-11-09,26092,0,1,1,1,2,11,45,0.9749279121818236,-0.22252093395631434,25188.0,24808.0,27414.0,29792.285714285714,5373.202543309584
2011-11-10,26147,0,1,0,0,3,11,45,0.43388373911755823,-0.900968867902419,26092.0,27902.0,26116.0,29975.714285714286,5193.606990467087
2011-11-11,29755,1,0,1,1,4,11,45,-0.433883739117558,-0.9009688679024191,26147.0,28596.0,29885.0,29725.0,5350.390639943967
2011-11-12,35922,0,0,1,1,5,11,45,-0.9749279121818235,-0.2225209339563146,29755.0,36887.0,38426.0,29890.571428571428,5327.5141437992415
2011-11-13,35348,0,0,1,0,6,11,45,-0.7818314824680299,0.6234898018587334,35922.0,37887.0,36127.0,29752.714285714286,5124.931339842051
2011-11-14,26773,0,0,0,1,0,11,46,0.0,1.0,35348.0,27278.0,27592.0,29390.0,4505.722546569713
2011-11-15,26701,0,0,1,1,1,11,46,0.7818314824680297,0.6234898018587336,26773.0,25188.0,24202.0,29317.85714285714,4549.009541595158
2011-11-16,23928,0,0,0,0,2,11,46,0.9749279121818236,-0.22252093395631434,26701.0,26092.0,22441.0,29534.0,4351.745320366684
2011-11-17,23114,0,0,0,0,3,11,46,0.43388373911755823,-0.900968867902419,23928.0,26147.0,22402.0,29224.85714285714,4699.947000714348
2011-11-18,26507,0,0,0,0,4,11,46,-0.433883739117558,-0.9009688679024191,23114.0,29755.0,27130.0,28791.571428571428,5149.30781293767
2011-11-19,33545,0,0,0,0,5,11,46,-0.9749279121818235,-0.2225209339563146,26507.0,35922.0,33151.0,28327.571428571428,5194.167012368866
2011-11-20,32753,0,0,0,0,6,11,46,-0.7818314824680299,0.6234898018587334,33545.0,35348.0,32876.0,27988.0,4665.748957384365
2011-11-21,25574,0,0,0,0,0,11,47,0.0,1.0,32753.0,26773.0,24516.0,27617.285714285714,4045.345090936229
2011-11-22,25654,0,0,0,0,1,11,47,0.7818314824680297,0.6234898018587336,25574.0,26701.0,22437.0,27446.0,4111.88780651093
2011-11-23,30787,0,0,0,0,2,11,47,0.9749279121818236,-0.22252093395631434,25654.0,23928.0,22142.0,27296.428571428572,4162.238294361287
2011-11-24,18427,1,0,0,0,3,11,47,0.43388373911755823,-0.900968867902419,30787.0,23114.0,22982.0,28276.285714285714,4042.736355254347
2011-11-25,23998,0,0,0,0,4,11,47,-0.433883739117558,-0.9009688679024191,18427.0,26507.0,26880.0,27606.714285714286,5248.5435666886215
2011-11-26,25292,0,0,0,0,5,11,47,-0.9749279121818235,-0.2225209339563146,23998.0,33545.0,33219.0,27248.285714285714,5419.06214869589
2011-11-27,27134,0,0,0,0,6,11,47,-0.7818314824680299,0.6234898018587334,25292.0,32753.0,31853.0,26069.285714285714,4666.289807912544
2011-11-28,22378,0,0,0,0,0,11,48,0.0,1.0,27134.0,25574.0,22695.0,25266.571428571428,3710.2715919072807
2011-11-29,21584,0,0,0,0,1,11,48,0.7818314824680297,0.6234898018587336,22378.0,25654.0,26039.0,24810.0,3859.7673073213314
2011-11-30,21089,0,0,0,0,2,11,48,0.9749279121818236,-0.22252093395631434,21584.0,30787.0,24808.0,24228.571428571428,4014.871266393752
2011-12-01,26268,0,1,1,0,3,12,48,0.43388373911755823,-0.900968867902419,21089.0,18427.0,27902.0,22843.14285714286,2890.305198911872
2011-12-02,29727,0,1,0,1,4,12,48,-0.433883739117558,-0.9009688679024191,26268.0,23998.0,28596.0,23963.285714285714,2365.2862204734934
2011-12-03,38129,0,1,1,1,5,12,48,-0.9749279121818235,-0.2225209339563146,29727.0,25292.0,36887.0,24781.714285714286,3217.0870216333583
2011-12-04,35078,0,1,0,0,6,12,48,-0.7818314824680299,0.6234898018587334,38129.0,27134.0,37887.0,26615.571428571428,6006.195602796128
2011-12-05,29220,0,1,1,1,0,12,49,0.0,1.0,35078.0,22378.0,27278.0,27750.428571428572,6816.339899025544
2011-12-06,27267,0,1,1,1,1,12,49,0.7818314824680297,0.6234898018587336,29220.0,21584.0,25188.0,28727.85714285714,6395.1025904872795
2011-12-07,25453,0,1,1,0,2,12,49,0.9749279121818236,-0.22252093395631434,27267.0,21089.0,26092.0,29539.714285714286,5654.933648720253
2011-12-08,26347,0,1,0,1,3,12,49,0.43388373911755823,-0.900968867902419,25453.0,26268.0,26147.0,30163.14285714286,4733.49178473888
2011-12-09,29438,0,1,1,1,4,12,49,-0.433883739117558,-0.9009688679024191,26347.0,29727.0,29755.0,30174.428571428572,4722.739030730043
2011-12-10,34786,0,1,0,0,5,12,49,-0.9749279121818235,-0.2225209339563146,29438.0,38129.0,35922.0,30133.14285714286,4728.561917700116
2011-12-11,35743,0,0,1,1,6,12,49,-0.7818314824680299,0.6234898018587334,34786.0,35078.0,35348.0,29655.571428571428,3878.887592130111
2011-12-12,29151,0,0,1,1,0,12,50,0.0,1.0,35743.0,29220.0,26773.0,29750.571428571428,4038.6774591501608
2011-12-13,26913,0,0,1,0,1,12,50,0.7818314824680297,0.6234898018587336,29151.0,27267.0,26701.0,29740.714285714286,4040.2721325130915
2011-12-14,26794,0,0,0,1,2,12,50,0.9749279121818236,-0.22252093395631434,26913.0,25453.0,23928.0,29690.14285714286,4078.431006672842
2011-12-15,29644,0,0,1,1,3,12,50,0.43388373911755823,-0.900968867902419,26794.0,26347.0,23114.0,29881.714285714286,3872.530684805724
2011-12-16,28885,0,0,0,0,4,12,50,-0.433883739117558,-0.9009688679024191,29644.0,29438.0,26507.0,30352.714285714286,3558.7539820507263
2011-12-17,34159,0,0,0,0,5,12,50,-0.9749279121818235,-0.2225209339563146,28885.0,34786.0,33545.0,30273.714285714286,3588.4577798958753
2011-12-18,32087,0,0,0,0,6,12,50,-0.7818314824680299,0.6234898018587334,34159.0,35743.0,32753.0,30184.14285714286,3462.6756720091184
2011-12-19,27068,0,0,0,0,0,12,51,0.0,1.0,32087.0,29151.0,25574.0,29661.85714285714,2669.3080519472555
2011-12-20,26262,0,0,0,0,1,12,51,0.7818314824680297,0.6234898018587336,27068.0,26913.0,25654.0,29364.285714285714,2846.0063079272804
2011-12-21,26662,0,0,0,0,2,12,51,0.9749279121818236,-0.22252093395631434,26262.0,26794.0,30787.0,29271.285714285714,2948.257774476626
2011-12-22,28182,0,0,0,0,3,12,51,0.43388373911755823,-0.900968867902419,26662.0,29644.0,18427.0,29252.428571428572,2967.1052591789835
2011-12-23,34646,0,0,0,0,4,12,51,-0.433883739117558,-0.9009688679024191,28182.0,28885.0,23998.0,29043.571428571428,2986.3417340252454
2011-12-24,29958,0,0,0,0,5,12,51,-0.9749279121818235,-0.2225209339563146,34646.0,34159.0,25292.0,29866.571428571428,3654.4534409923654
2011-12-25,13,1,0,0,0,6,12,51,-0.7818314824680299,0.6234898018587334,29958.0,32087.0,27134.0,29266.428571428572,3140.9233173884154
2011-12-26,28032,0,0,0,0,0,12,52,0.0,1.0,13.0,27068.0,22378.0,24684.428571428572,11254.901063642486
2011-12-27,24651,0,0,0,0,1,12,52,0.7818314824680297,0.6234898018587336,28032.0,26262.0,21584.0,24822.14285714286,11294.754334477147
2011-12-28,24791,1,0,0,0,2,12,52,0.9749279121818236,-0.22252093395631434,24651.0,26662.0,21089.0,24592.0,11276.924772886141
2011-12-29,24541,0,0,0,0,3,12,52,0.43388373911755823,-0.900968867902419,24791.0,28182.0,26268.0,24324.714285714286,11241.802965039093
2011-12-30,33652,0,0,0,0,4,12,52,-0.433883739117558,-0.9009688679024191,24541.0,34646.0,29727.0,23804.571428571428,11117.127099767311
2011-12-31,33751,0,0,0,0,5,12,52,-0.9749279121818235,-0.2225209339563146,33652.0,29958.0,38129.0,23662.571428571428,10960.818230666635
2012-01-01,21807,1,1,1,0,6,1,52,-0.7818314824680299,0.6234898018587334,33751.0,13.0,35078.0,24204.428571428572,11408.519650640366
2012-01-02,33053,0,1,0,1,0,1,1,0.0,1.0,21807.0,28032.0,29220.0,27317.85714285714,4718.656391692132
2012-01-03,28751,0,1,1,1,1,1,1,0.7818314824680297,0.6234898018587336,33053.0,24651.0,27267.0,28035.14285714286,5202.157899326364
2012-01-04,25821,0,1,0,0,2,1,1,0.9749279121818236,-0.22252093395631434,28751.0,24791.0,25453.0,28620.85714285714,4983.861970686692
2012-01-05,28499,0,1,1,1,3,1,1,0.43388373911755823,-0.900968867902419,25821.0,24541.0,26347.0,28768.0,4865.749651047263
2012-01-06,30405,0,1,1,1,4,1,1,-0.433883739117558,-0.9009688679024191,28499.0,33652.0,29438.0,29333.428571428572,4509.6190473676215
2012-01-07,37143,1,1,1,0,5,1,1,-0.9749279121818235,-0.2225209339563146,30405.0,33751.0,34786.0,28869.571428571428,4143.509899314129
2012-01-08,36722,0,1,0,1,6,1,1,-0.7818314824680299,0.6234898018587334,37143.0,21807.0,35743.0,29354.14285714286,4932.708094227454
2012-01-09,28206,0,1,1,1,0,1,2,0.0,1.0,36722.0,33053.0,29151.0,31484.85714285714,4311.535010046547
2012-01-10,26640,0,1,0,0,1,1,2,0.7818314824680297,0.6234898018587336,28206.0,28751.0,26913.0,30792.428571428572,4405.898238238623
2012-01-11,29044,0,0,1,1,2,1,2,0.9749279121818236,-0.22252093395631434,26640.0,25821.0,26794.0,30490.85714285714,4635.195983938946
2012-01-12,24715,0,0,1,1,3,1,2,0.43388373911755823,-0.900968867902419,29044.0,28499.0,29644.0,30951.285714285714,4236.982405528943
2012-01-13,29463,0,0,1,0,4,1,2,-0.433883739117558,-0.9009688679024191,24715.0,30405.0,28885.0,30410.714285714286,4805.277505489337
2012-01-14,36815,0,0,0,1,5,1,2,-0.9749279121818235,-0.2225209339563146,29463.0,37143.0,34159.0,30276.14285714286,4818.635955972437
2012-01-15,36459,0,0,1,1,6,1,2,-0.7818314824680299,0.6234898018587334,36815.0,36722.0,32087.0,30229.285714285714,4741.7133230611025
2012-01-16,30548,1,0,0,0,0,1,3,0.0,1.0,36459.0,28206.0,27068.0,30191.714285714286,4682.363922717011
2012-01-17,22187,0,0,0,0,1,1,3,0.7818314824680297,0.6234898018587336,30548.0,26640.0,26262.0,30526.285714285714,4599.77360726538
2012-01-18,25348,0,0,0,0,2,1,3,0.9749279121818236,-0.22252093395631434,22187.0,29044.0,26662.0,29890.14285714286,5455.199795564205
2012-01-19,24034,0,0,0,0,3,1,3,0.43388373911755823,-0.900968867902419,25348.0,24715.0,28182.0,29362.14285714286,5723.035978353076
2012-01-20,27204,0,0,0,0,4,1,3,-0.433883739117558,-0.9009688679024191,24034.0,29463.0,34646.0,29264.85714285714,5820.162696138635
2012-01-21,38578,0,0,0,0,5,1,3,-0.9749279121818235,-0.2225209339563146,27204.0,36815.0,29958.0,28942.14285714286,5869.761818806938
2012-01-22,32587,0,0,0,0,6,1,3,-0.7818314824680299,0.6234898018587334,38578.0,36459.0,13.0,29194.0,6286.870737232205
2012-01-23,24702,0,0,0,0,0,1,4,0.0,1.0,32587.0,30548.0,28032.0,28640.85714285714,5682.413173660501
2012-01-24,23549,0,0,0,0,1,1,4,0.7818314824680297,0.6234898018587336,24702.0,22187.0,24651.0,27805.714285714286,5784.088424701152
2012-01-25,22408,0,0,0,0,2,1,4,0.9749279121818236,-0.22252093395631434,23549.0,25348.0,24791.0,28000.285714285714,5582.991035704952
2012-01-26,23237,0,0,0,0,3,1,4,0.43388373911755823,-0.900968867902419,22408.0,24034.0,24541.0,27580.285714285714,5916.403375764861
2012-01-27,27199,0,0,0,0,4,1,4,-0.433883739117558,-0.9009688679024191,23237.0,27204.0,33652.0,27466.428571428572,6003.057800186576
2012-01-28,34362,0,0,0,0,5,1,4,-0.9749279121818235,-0.2225209339563146,27199.0,38578.0,33751.0,27465.714285714286,6003.094527388507
2012-01-29,33577,0,0,0,0,6,1,4,-0.7818314824680299,0.6234898018587334,34362.0,32587.0,21807.0,26863.428571428572,4791.650545728568
2012-01-30,25188,0,0,0,0,0,1,5,0.0,1.0,33577.0,24702.0,33053.0,27004.85714285714,4998.870653410003
2012-01-31,25124,0,0,0,0,1,1,5,0.7818314824680297,0.6234898018587336,25188.0,23549.0,28751.0,27074.285714285714,4964.814924858245
2012-02-01,29851,0,1,1,0,2,2,5,0.9749279121818236,-0.22252093395631434,25124.0,22408.0,25821.0,27299.285714285714,4811.755109946388
2012-02-02,28615,0,1,0,1,3,2,5,0.43388373911755823,-0.900968867902419,29851.0,23237.0,28499.0,28362.571428571428,4351.062278614372
2012-02-03,35104,0,1,1,1,4,2,5,-0.433883739117558,-0.9009688679024191,28615.0,27199.0,30405.0,29130.85714285714,3724.935231140324
2012-02-04,43029,0,1,0,0,5,2,5,-0.9749279121818235,-0.2225209339563146,35104.0,34362.0,37143.0,30260.14285714286,4208.5273524346285
2012-02-05,40075,1,1,1,1,6,2,5,-0.7818314824680299,0.6234898018587334,43029.0,33577.0,36722.0,31498.285714285714,6347.67295193773
2012-02-06,30681,0,1,1,1,0,2,6,0.0,1.0,40075.0,25188.0,28206.0,32426.571428571428,7129.337109370518
2012-02-07,28108,0,1,1,0,1,2,6,0.7818314824680297,0.6234898018587336,30681.0,25124.0,26640.0,33211.28571428572,6471.789466968304
2012-02-08,28579,0,1,0,1,2,2,6,0.9749279121818236,-0.22252093395631434,28108.0,29851.0,29044.0,33637.57142857143,5925.533052171841
2012-02-09,29927,0,1,1,1,3,2,6,0.43388373911755823,-0.900968867902419,28579.0,28615.0,24715.0,33455.857142857145,6078.535087463409
2012-02-10,29863,0,1,0,0,4,2,6,-0.433883739117558,-0.9009688679024191,29927.0,35104.0,29463.0,33643.28571428572,5922.619935869758
2012-02-11,41757,0,0,1,1,5,2,6,-0.9749279121818235,-0.2225209339563146,29863.0,43029.0,36815.0,32894.57142857143,6037.347978959602
2012-02-12,41904,0,0,1,1,6,2,6,-0.7818314824680299,0.6234898018587334,41757.0,40075.0,36459.0,32712.85714285714,5690.668983185583
2012-02-13,31675,0,0,1,0,0,2,7,0.0,1.0,41904.0,30681.0,30548.0,32974.142857142855,6111.46939310483
2012-02-14,25100,1,0,0,1,1,2,7,0.7818314824680297,0.6234898018587336,31675.0,28108.0,22187.0,33116.142857142855,6060.644476966988
2012-02-15,26878,0,0,1,1,2,2,7,0.9749279121818236,-0.22252093395631434,25100.0,28579.0,25348.0,32686.428571428572,6560.906183781392
2012-02-16,25195,0,0,0,0,3,2,7,0.43388373911755823,-0.900968867902419,26878.0,29927.0,24034.0,32443.428571428572,6766.664241144295
2012-02-17,27604,0,0,0,0,4,2,7,-0.433883739117558,-0.9009688679024191,25195.0,29863.0,27204.0,31767.428571428572,7277.075210484467
2012-02-18,36622,0,0,0,0,5,2,7,-0.9749279121818235,-0.2225209339563146,27604.0,41757.0,38578.0,31444.714285714286,7424.208368894411
2012-02-19,36338,0,0,0,0,6,2,7,-0.7818314824680299,0.6234898018587334,36622.0,41904.0,32587.0,30711.14285714286,6421.4144451351485
2012-02-20,30218,1,0,0,0,0,2,8,0.0,1.0,36338.0,31675.0,24702.0,29916.0,4989.373474361937
2012-02-21,25190,0,0,0,0,1,2,8,0.7818314824680297,0.6234898018587336,30218.0,25100.0,23549.0,29707.85714285714,4933.844762744058
2012-02-22,24115,1,0,0,0,2,2,8,0.9749279121818236,-0.22252093395631434,25190.0,26878.0,22408.0,29720.714285714286,4919.933492581826
2012-02-23,25211,0,0,0,0,3,2,8,0.43388373911755823,-0.900968867902419,24115.0,25195.0,23237.0,29326.0,5283.415656561559
2012-02-24,27870,0,0,0,0,4,2,8,-0.433883739117558,-0.9009688679024191,25211.0,27604.0,27199.0,29328.285714285714,5281.333692489841
2012-02-25,35769,0,0,0,0,5,2,8,-0.9749279121818235,-0.2225209339563146,27870.0,36622.0,34362.0,29366.285714285714,5267.799056984019
2012-02-26,36281,0,0,0,0,6,2,8,-0.7818314824680299,0.6234898018587334,35769.0,36338.0,33577.0,29244.428571428572,5078.4455908326345
2012-02-27,27270,0,0,0,0,0,2,9,0.0,1.0,36281.0,30218.0,25188.0,29236.285714285714,5065.204428723654
2012-02-28,24359,0,0,0,0,1,2,9,0.7818314824680297,0.6234898018587336,27270.0,25190.0,25124.0,28815.14285714286,5092.457868540194
2012-02-29,24802,1,0,0,0,2,2,9,0.9749279121818236,-0.22252093395631434,24359.0,24115.0,29851.0,28696.428571428572,5199.609916687412
2012-03-01,30232,0,1,1,0,3,3,9,0.43388373911755823,-0.900968867902419,24802.0,25211.0,28615.0,28794.571428571428,5104.333481044717
2012-03-02,32543,0,1,0,1,4,3,9,-0.433883739117558,-0.9009688679024191,30232.0,27870.0,35104.0,29511.85714285714,4863.94981568721
2012-03-03,41319,0,1,1,1,5,3,9,-0.9749279121818235,-0.2225209339563146,32543.0,35769.0,43029.0,30179.428571428572,4921.392379437025
2012-03-04,40325,0,1,0,0,6,3,9,-0.7818314824680299,0.6234898018587334,41319.0,36281.0,40075.0,30972.285714285714,6241.888114833135
2012-03-05,32703,0,1,1,1,0,3,10,0.0,1.0,40325.0,27270.0,30681.0,31550.0,6960.861345168902
2012-03-06,31532,0,1,1,1,1,3,10,0.7818314824680297,0.6234898018587336,32703.0,24359.0,28108.0,32326.14285714286,6702.1858232612285
2012-03-07,28608,0,1,1,0,2,3,10,0.9749279121818236,-0.22252093395631434,31532.0,24802.0,28579.0,33350.857142857145,5763.690814879286
2012-03-08,29759,1,1,0,1,3,3,10,0.43388373911755823,-0.900968867902419,28608.0,30232.0,29927.0,33894.57142857143,4944.0730461547955
2012-03-09,32322,0,1,1,1,4,3,10,-0.433883739117558,-0.9009688679024191,29759.0,32543.0,29863.0,33827.0,5005.32566373059
2012-03-10,39559,0,1,0,0,5,3,10,-0.9749279121818235,-0.2225209339563146,32322.0,41319.0,41757.0,33795.42857142857,5015.461123936098
2012-03-11,40612,0,0,1,1,6,3,10,-0.7818314824680299,0.6234898018587334,39559.0,40325.0,41904.0,33544.0,4602.557549884635
2012-03-12,32501,0,0,1,1,0,3,11,0.0,1.0,40612.0,32703.0,31675.0,33585.0,4673.7585160838935
2012-03-13,29100,0,0,1,0,1,3,11,0.7818314824680297,0.6234898018587336,32501.0,31532.0,25100.0,33556.142857142855,4680.730264555293
2012-03-14,27841,0,0,0,1,2,3,11,0.9749279121818236,-0.22252093395631434,29100.0,28608.0,26878.0,33208.71428571428,4939.1383092696715
2012-03-15,30752,0,0,1,1,3,3,11,0.43388373911755823,-0.900968867902419,27841.0,29759.0,25195.0,33099.142857142855,5065.11380025403
2012-03-16,30951,0,0,0,0,4,3,11,-0.433883739117558,-0.9009688679024191,30752.0,32322.0,27604.0,33241.0,4968.969175459503
2012-03-17,37904,1,0,0,0,5,3,11,-0.9749279121818235,-0.2225209339563146,30951.0,39559.0,36622.0,33045.142857142855,5037.773100242192
2012-03-18,37694,0,0,0,0,6,3,11,-0.7818314824680299,0.6234898018587334,37904.0,40612.0,36338.0,32808.71428571428,4709.24295806611
2012-03-19,29187,0,0,0,0,0,3,12,0.0,1.0,37694.0,32501.0,30218.0,32391.85714285714,3975.344321714845
2012-03-20,25533,0,0,0,0,1,3,12,0.7818314824680297,0.6234898018587336,29187.0,29100.0,25190.0,31918.428571428572,4153.5211911960005
2012-03-21,26227,0,0,0,0,2,3,12,0.9749279121818236,-0.22252093395631434,25533.0,27841.0,24115.0,31408.85714285714,4735.028103702984
2012-03-22,26015,0,0,0,0,3,3,12,0.43388373911755823,-0.900968867902419,26227.0,30752.0,25211.0,31178.285714285714,4971.1307135729685
2012-03-23,29055,0,0,0,0,4,3,12,-0.433883739117558,-0.9009688679024191,26015.0,30951.0,27870.0,30501.571428571428,5347.040423048451
2012-03-24,37089,0,0,0,0,5,3,12,-0.9749279121818235,-0.2225209339563146,29055.0,37904.0,35769.0,30230.714285714286,5368.45858430783
2012-03-25,37843,0,0,0,0,6,3,12,-0.7818314824680299,0.6234898018587334,37089.0,37694.0,36281.0,30114.285714285714,5179.8321309441835
2012-03-26,27182,0,0,0,0,0,3,13,0.0,1.0,37843.0,29187.0,27270.0,30135.571428571428,5216.348494785167
2012-03-27,24649,0,0,0,0,1,3,13,0.7818314824680297,0.6234898018587336,27182.0,25533.0,24359.0,29849.14285714286,5330.904502007482
2012-03-28,24783,0,0,0,0,2,3,13,0.9749279121818236,-0.22252093395631434,24649.0,26227.0,24802.0,29722.85714285714,5459.121065659163
2012-03-29,23879,0,0,0,0,3,3,13,0.43388373911755823,-0.900968867902419,24783.0,26015.0,30232.0,29516.571428571428,5637.601613486072
2012-03-30,30732,0,0,0,0,4,3,13,-0.433883739117558,-0.9009688679024191,23879.0,29055.0,32543.0,29211.428571428572,5909.945511794566
2012-03-31,38463,0,0,0,0,5,3,13,-0.9749279121818235,-0.2225209339563146,30732.0,37089.0,41319.0,29451.0,5936.478220853376
2012-04-01,39783,0,1,1,0,6,4,13,-0.7818314824680299,0.6234898018587334,38463.0,37843.0,40325.0,29647.285714285714,6245.772509313404
2012-04-02,31359,0,1,0,1,0,4,14,0.0,1.0,39783.0,27182.0,32703.0,29924.428571428572,6696.8071958992105
2012-04-03,33033,0,1,1,1,1,4,14,0.7818314824680297,0.6234898018587336,31359.0,24649.0,31532.0,30521.14285714286,6597.069612804638
2012-04-04,28318,0,1,0,0,2,4,14,0.9749279121818236,-0.22252093395631434,33033.0,24783.0,28608.0,31718.85714285714,6095.267192080843
2012-04-05,31368,0,1,1,1,3,4,14,0.43388373911755823,-0.900968867902419,28318.0,23879.0,29759.0,32223.85714285714,5546.594042851023
2012-04-06,37545,0,1,1,1,4,4,14,-0.433883739117558,-0.9009688679024191,31368.0,30732.0,32322.0,33293.71428571428,4236.191753382823
2012-04-07,45638,0,1,1,0,5,4,14,-0.9749279121818235,-0.2225209339563146,37545.0,38463.0,39559.0,34267.0,4331.127220482001
2012-04-08,36210,1,1,0,1,6,4,14,-0.7818314824680299,0.6234898018587334,45638.0,39783.0,40612.0,35292.0,6012.35988055718
2012-04-09,31993,0,1,1,1,0,4,15,0.0,1.0,36210.0,31359.0,32501.0,34781.57142857143,5711.694286203332
2012-04-10,28800,0,1,0,0,1,4,15,0.7818314824680297,0.6234898018587336,31993.0,33033.0,29100.0,34872.142857142855,5653.102730022749
2012-04-11,29575,0,0,1,1,2,4,15,0.9749279121818236,-0.22252093395631434,28800.0,28318.0,27841.0,34267.42857142857,6091.9911867178325
2012-04-12,28568,0,0,1,1,3,4,15,0.43388373911755823,-0.900968867902419,29575.0,31368.0,30752.0,34447.0,5902.988000439564
2012-04-13,31938,0,0,1,0,4,4,15,-0.433883739117558,-0.9009688679024191,28568.0,37545.0,30951.0,34047.0,6232.09440450534
